country_code,title,job_category,company_name,city,contract_type,workday,salary_min,salary_max,salary_period,salary_currency,salary_type,remote,publish_date
es,Dependiente/a Tienda Orange - Valencia - Jornada Completa,Informática y telecomunicaciones,Oshop,Valencia,Contrato indefinido,Jornada completa,,,,,,Presencial,2022-07-12
sg,Specialist - Software Engineering,Information Technology,Larsen & Toubro Infotech Limited,Singapore,,,60000.0,84000.0,YEAR,SGD,,,2022-09-02
sg,"Marketing Lead, APAC",Information Technology,Aptos,Singapore,,,55500.0,102750.0,YEAR,SGD,,,2022-08-24
sg,Field Service Engineer I,Information Technology,Honeywell,Singapore,,,42000.0,45000.0,YEAR,SGD,,,2022-09-02
es,Ingeniero/a de Networking Lan / Wlan ( Madrid),Informática y telecomunicaciones,Grupo Crit: Trabajemos juntos,Madrid,Contrato indefinido,Jornada completa,,,,,,Presencial,2022-07-12
sg,Construction Manager,Information Technology,ACCESS CORP PTE. LTD.,Singapore,,,45600.0,45600.0,YEAR,SGD,,,2022-08-24
sg,Vendor Management Administrator,Information Technology,Hyphen Group,Singapore,,,80100.0,150000.0,YEAR,SGD,,,2022-08-24
es,Responsable TMO,Informática y telecomunicaciones,MTP. Métodos y Tecnología,Sevilla,Contrato indefinido,Jornada completa,,,,,,Híbrido,2022-07-12
sg,Consultant,Information Technology,Infosys,Singapore,,,79500.0,108000.0,YEAR,SGD,,,2022-08-24
sg,"Senior Consultant, PaPM",Information Technology,msg global solutions,Singapore,,,84500.0,108360.0,YEAR,SGD,,,2022-08-24
es,ESPECIALISTA  DE SEGURIDAD DE LA INFORMACIÓN / Técnico ENS,Informática y telecomunicaciones,Grupo ICA,Madrid,Contrato indefinido,Jornada completa,,,,,,Híbrido,2022-07-12
es,Operador de sistemas Windows (Certificación MCP),Informática y telecomunicaciones,PSS,Oviedo,Contrato indefinido,Jornada completa,21000.0,21000.0,YEAR,EUR,GROSS,Presencial,2022-07-12
es,Consultor senior SAP FICO (remoto),Informática y telecomunicaciones,AIRON Sistemas S.L.,Madrid,Contrato indefinido,Jornada completa,33000.0,40000.0,YEAR,EUR,GROSS,Solo teletrabajo,2022-07-12
es,Desarrollador/a BI,Informática y telecomunicaciones,DIGI SPAIN TELECOM,Alcobendas,Contrato indefinido,Jornada completa,27000.0,30000.0,YEAR,EUR,GROSS,Presencial,2022-07-12
sg,Territory Sales Representative,Information Technology,Autodesk,Singapore,,,,,YEAR,SGD,,,2022-08-24
es,NET Developers,Informática y telecomunicaciones,DIMATICA,Madrid,Contrato indefinido,Jornada completa,,,,,,Presencial,2022-07-12
es,Coordinador/a CAU titulado/a,Informática y telecomunicaciones,Digital Talent Agency Zona Oeste,Madrid,Contrato indefinido,Jornada completa,24000.0,30000.0,YEAR,EUR,GROSS,Híbrido,2022-07-12
es,Desarrollador de AWS,Informática y telecomunicaciones,Abalia,Madrid,Contrato indefinido,Jornada completa,,,,,,Solo teletrabajo,2022-07-12
es,Analista Programador .NET CORE,Informática y telecomunicaciones,SOTEC CONSULTING,Madrid,Contrato indefinido,Jornada completa,,,,,,Híbrido,2022-07-12
es,Desarrollador Java,Informática y telecomunicaciones,UST España,Madrid,Contrato indefinido,Jornada completa,,,,,,Híbrido,2022-07-12
sg,E-Commerce Specialist,Information Technology,ASUS GLOBAL PTE. LTD.,Singapore,,,36000.0,48000.0,YEAR,SGD,,,2022-08-24
sg,quality assurance & quality control officer,Information Technology,FIRE-MECH PTE LTD,Singapore,,,33600.0,36000.0,YEAR,SGD,,,2022-08-24
es,Programador .Net,Informática y telecomunicaciones,BOYCOR,Madrid,Contrato indefinido,Jornada completa,30000.0,33000.0,YEAR,EUR,GROSS,Híbrido,2022-07-12
es,FULL STACK DEVELOPER,Informática y telecomunicaciones,WEELKO BARCELONA SL,Barcelona,Contrato indefinido,Jornada completa,,,,,,Híbrido,2022-07-12
sg,Marketing Manager (Retail / F&B),Information Technology,SG RETAILING PTE. LTD.,Singapore,,,54000.0,72000.0,YEAR,SGD,,,2022-08-24
es,DevOps System Engenieer,Informática y telecomunicaciones,Xeridia,León,Contrato indefinido,Jornada completa,24000.0,33000.0,YEAR,EUR,GROSS,Híbrido,2022-07-12
sg,"Incident Response Specialist , Singapore",Information Technology,VMware,Singapore,,,,,YEAR,SGD,,,2022-08-24
es,Operador/a Sistemas / Helpdesk 24x7,Informática y telecomunicaciones,Aubay,Barcelona,Contrato indefinido,Jornada completa,,,,,,Presencial,2022-07-12
sg,SITE ENGINEER,Information Technology,QIAN QI PTE. LTD.,Singapore,,,33600.0,48000.0,YEAR,SGD,,,2022-08-24
sg,Senior Project Manager – IT Security,Information Technology,TRINITY CONSULTING SERVICES PTE. LTD.,Singapore,,,162000.0,180000.0,YEAR,SGD,,,2022-08-24
es,Analista Programador NodeJS / Vue. 100%Teletrabajo.,Informática y telecomunicaciones,AARON FORMACIÓN Y CONSULTORÍA,Barcelona,Contrato indefinido,Jornada completa,,,,,,Solo teletrabajo,2022-07-12
es,Operador/a Sistemas 24x7 Junior (inglés y catalán),Informática y telecomunicaciones,KEAPPS,Cerdanyola del Vallès,Contrato indefinido,Jornada completa,18000.0,18000.0,YEAR,EUR,GROSS,Presencial,2022-07-12
sg,"BD Rep, Focused Territory",Information Technology,Amazon Asia-Pacific Resources,Singapore,,,,,YEAR,SGD,,,2022-08-24
es,IT | PROGRAMADOR .NET | REMOTO,Informática y telecomunicaciones,ALTEN,Madrid,Contrato indefinido,Jornada completa,,,,,,Solo teletrabajo,2022-07-12
es,INSTALADOR/A BANDA ANCHA FTTH,Informática y telecomunicaciones,DIGI SPAIN TELECOM,Zaragoza,Contrato de duración determinada,Jornada completa,,,,,,Presencial,2022-07-12
es,Administrador de Sistemas Linux SUSE,Informática y telecomunicaciones,Abalia,Tres Cantos,Contrato indefinido,Jornada completa,24000.0,33000.0,YEAR,EUR,GROSS,Híbrido,2022-07-12
es,Programador/a SAP ABAP,Informática y telecomunicaciones,MINSAIT (Indra Soluciones TI),Barcelona,Contrato indefinido,Jornada completa,,,,,,Presencial,2022-07-12
es,Frontend Developer (Angular) - Full Remote,Informática y telecomunicaciones,Geekshubs,Málaga,Contrato indefinido,Jornada completa,24000.0,27000.0,YEAR,EUR,GROSS,Solo teletrabajo,2022-07-12
sg,"Business Development Lead, APAC",Information Technology,Aptos,Singapore,,,,,YEAR,SGD,,,2022-08-24
es,ADMINISTRATIVO/A INFORMATICO/A,Informática y telecomunicaciones,CASER - Corporativas,Madrid,Contrato indefinido,Jornada completa,,,,,,Presencial,2022-07-12
es,DESARROLLADOR/a Senior PYTHON-MATLAB,Informática y telecomunicaciones,Digital Talent Agency Zona Oeste,Madrid,Contrato indefinido,Jornada completa,,,,,,Híbrido,2022-07-12
es,"Responsable de redes, comunicación y seguridad - cliente final",Informática y telecomunicaciones,The Valley Talent,Huelva,Contrato indefinido,Jornada completa,,,,,,Presencial,2022-07-11
es,Programador/a Java con Spring,Informática y telecomunicaciones,SEGULA TECNOLOGIAS,Remoto,Contrato indefinido,Jornada indiferente,,,,,,Solo teletrabajo,2022-07-11
es,TÉCNICO INFORMÁTICO DE SISTEMAS Y REDES (PARCIAL MAÑANAS),Informática y telecomunicaciones,TIPSA,San Fernando de Henares,Contrato otros contratos,Jornada parcial - mañana,10000.0,12000.0,YEAR,EUR,GROSS,Presencial,2022-07-11
es,English Language Teacher,Informática y telecomunicaciones,NTT DATA ofertas de empleo profesionales,Murcia,Contrato indefinido,Jornada completa,,,,,,Híbrido,2022-07-12
es,Técnico Helpdesk / CAU N2,Informática y telecomunicaciones,NODRIZA tech,Cuarte de Huerva,Contrato indefinido,Jornada completa,,,,,,Híbrido,2022-07-12
es,IT Support (100% remoto - 24x7) - Cliente final,Informática y telecomunicaciones,Walters People,A Coruña,Contrato indefinido,Jornada completa,,,,,,Solo teletrabajo,2022-07-12
es,"NET Core Developer (Remoto) (,)",Informática y telecomunicaciones,BETWEEN Technology,Madrid,Contrato indefinido,Jornada completa,42000.0,48000.0,YEAR,EUR,GROSS,Solo teletrabajo,2022-07-12
es,Técnico/a de Microinformática ( Las Tablas).,Informática y telecomunicaciones,Wairbut S.A,Madrid,Contrato indefinido,Jornada completa,15000.0,18000.0,YEAR,EUR,GROSS,Híbrido,2022-07-12
sg,Enterprise Account Manager,Information Technology,ASUS GLOBAL PTE. LTD.,Singapore,,,48000.0,66000.0,YEAR,SGD,,,2022-08-24
es,JAVA + JSF / PROGRAMADOR/A JAVA / ANALISTA PROGRAMADOR/A JAVA,Informática y telecomunicaciones,Serbyte,Madrid,Contrato indefinido,Jornada completa,21000.0,36000.0,YEAR,EUR,GROSS,Híbrido,2022-07-12
es,Técnico de soporte de sistemas de grabación Nice y Verint (Modelo Híbrido),Informática y telecomunicaciones,Talent,Tres Cantos,Contrato indefinido,Jornada completa,30000.0,30000.0,YEAR,EUR,GROSS,Híbrido,2022-07-12
es,Desarrollador Android,Informática y telecomunicaciones,ICP Logística,Meco,Contrato indefinido,Jornada completa,,,,,,Híbrido,2022-07-12
es,Administrador Azure,Informática y telecomunicaciones,Vipirsa,Barcelona,Contrato indefinido,Jornada completa,36000.0,39000.0,YEAR,EUR,GROSS,Solo teletrabajo,2022-07-12
es,Business Analyst con ServiceNow,Informática y telecomunicaciones,Vipirsa,Málaga,Contrato indefinido,Jornada completa,30000.0,36000.0,YEAR,EUR,GROSS,Solo teletrabajo,2022-07-12
sg,"Business Development Manager, ITMS & rPDU",Information Technology,Vertiv Co.,Singapore,,,78000.0,103200.0,YEAR,SGD,,,2022-08-24
es,Desarrollador .NET,Informática y telecomunicaciones,ICP Logística,Meco,Contrato indefinido,Jornada completa,,,,,,Híbrido,2022-07-12
es,HR Data Analyst,Informática y telecomunicaciones,Securitas Direct España SAU - Servicios centrales e Innovación,Pozuelo de Alarcón,Contrato indefinido,Jornada completa,,,,,,,2022-07-12
sg,Senior Product Manager (B2B),Information Technology,ICHX TECH PTE. LTD.,Singapore,,,120000.0,180000.0,YEAR,SGD,,,2022-08-24
es,Analista Planificación Comercial,Informática y telecomunicaciones,Securitas Direct España SAU - Servicios centrales e Innovación,Pozuelo de Alarcón,Contrato indefinido,Jornada completa,,,,,,,2022-07-12
es,Analista Cloud en Remoto,Informática y telecomunicaciones,Vipirsa,Madrid,Contrato indefinido,Jornada completa,42000.0,44000.0,YEAR,EUR,GROSS,Solo teletrabajo,2022-07-12
es,Administrador de Sistemas CISCO y Catalyst,Informática y telecomunicaciones,Vipirsa,Madrid,Contrato indefinido,Jornada completa,48000.0,50000.0,YEAR,EUR,GROSS,Híbrido,2022-07-12
sg,Senior Fintech Editor,Information Technology,Avaloq,Singapore,,,46650.0,96000.0,YEAR,SGD,,,2022-09-02
sg,Construction Project Manager,Information Technology,ACCESS CORP PTE. LTD.,Singapore,,,45600.0,45600.0,YEAR,SGD,,,2022-08-24
es,Desarrollador Full Stack (.NET/Angular),Informática y telecomunicaciones,ICP Logística,Meco,Contrato indefinido,Jornada completa,,,,,,Híbrido,2022-07-12
es,Jefe de Proyecto / Service Manager redes privadas 4G/5G y despliegues (Modelo Híbrido),Informática y telecomunicaciones,Talent,Tres Cantos,Contrato indefinido,Jornada completa,39000.0,39000.0,YEAR,EUR,GROSS,Híbrido,2022-07-12
es,Técnico/a de Soporte Informático,Informática y telecomunicaciones,proxya,Sevilla,Contrato a tiempo parcial,Jornada parcial - mañana,,,,,,Solo teletrabajo,2022-07-12
es,Soporte Funcional aplicaciones de Geociencias,Informática y telecomunicaciones,MINSAIT (Indra Soluciones TI),Alcobendas,Contrato indefinido,Jornada completa,,,,,,Híbrido,2022-07-12
sg,"Director, Software Engineering",Information Technology,Indeed,Singapore,,,226000.0,328000.0,YEAR,SGD,,,2022-08-24
es,Celador/a planta externa despliegue de fibra FTTH - Lleida,Informática y telecomunicaciones,DIGI SPAIN TELECOM,Lleida,Contrato otros contratos,Jornada completa,,,,,,Presencial,2022-07-12
es,TÉCNICO/A MICROINFORMÁTICO - HELPDESK,Informática y telecomunicaciones,DIGI SPAIN TELECOM,Alcobendas,Contrato indefinido,Jornada completa,,,,,,Presencial,2022-07-11
sg,Project Manager - Agile,Information Technology,TRINITY CONSULTING SERVICES PTE. LTD.,Singapore,,,138000.0,156000.0,YEAR,SGD,,,2022-08-24
es,Desarrollador Senior .NET,Informática y telecomunicaciones,Ioon Technologies SLU,Madrid,Contrato indefinido,Jornada completa,24000.0,33000.0,YEAR,EUR,GROSS,Híbrido,2022-07-12
es,QA Tester,Informática y telecomunicaciones,BEIGAR CONSULTORES,Madrid,Contrato indefinido,Jornada completa,21000.0,30000.0,YEAR,EUR,GROSS,Híbrido,2022-07-12
es,AGENTE DE PERMISOS - TELECOMUNICACIONES LLEIDA,Informática y telecomunicaciones,DIGI SPAIN TELECOM,Lleida,Contrato otros contratos,Jornada completa,,,,,,Presencial,2022-07-12
sg,Senior Product Manager (B2C),Information Technology,ICHX TECH PTE. LTD.,Singapore,,,120000.0,180000.0,YEAR,SGD,,,2022-08-24
sg,Associate /Assistant Director-Sales Representative,Information Technology,ZM Financial Systems,Singapore,,,,,YEAR,SGD,,,2022-08-24
sg,"Marcom - Project Manager, SEA",Information Technology,Apple,Singapore,,,,,YEAR,SGD,,,2022-08-24
sg,Marketing Operations Specialist,Information Technology,Toku Pte Ltd,Singapore,,,33600.0,55080.0,YEAR,SGD,,,2022-08-24
sg,Associate Manager - Facilities,Information Technology,Infosys,Singapore,,,37200.0,72975.0,YEAR,SGD,,,2022-08-24
sg,Operations Manager,Information Technology,HP,Singapore,,,73000.0,150000.0,YEAR,SGD,,,2022-08-24
sg,Sales - Carrier B2B Account Manager,Information Technology,Apple,Singapore,,,,,YEAR,SGD,,,2022-08-24
sg,Immigration and Mobility Specialist,Information Technology,Thoughtworks,Singapore,,,29400.0,47260.0,YEAR,SGD,,,2022-08-24
sg,"Application Support Engineer, Apple Media Products",Information Technology,Apple,Singapore,,,,,YEAR,SGD,,,2022-08-24
sg,"Project Specialist (Linguistic Intelligence) , Trust and Safety",Information Technology,TIKTOK PTE. LTD.,Singapore,,,48000.0,96000.0,YEAR,SGD,,,2022-08-24
sg,"Consultant, Applied Analytics",Information Technology,NCS,Singapore,,,56160.0,86804.0,YEAR,SGD,,,2022-08-24
sg,Senior Account Executive - Network Sales,Information Technology,Taulia,Singapore,,,41400.0,115000.0,YEAR,SGD,,,2022-08-24
es,Administrador de Sistemas /Junior,Informática y telecomunicaciones,Iaas 365 S.L,Murcia,Contrato indefinido,Jornada completa,,,,,,Híbrido,2022-07-12
sg,"Business Manager APAC, Bloomberg Media",Information Technology,Bloomberg,Singapore,,,143750.0,203000.0,YEAR,SGD,,,2022-08-24
sg,Senior Strategic Advisor / Director (Professional Services) - MuleSoft,Information Technology,Salesforce,Singapore,,,54504.0,90000.0,YEAR,SGD,,,2022-08-24
sg,Senior Security Consultant,Information Technology,PROFICIO PTE. LTD.,Singapore,,,36000.0,72000.0,YEAR,SGD,,,2022-08-24
es,Técnico soporte multimedia - Praga o París,Informática y telecomunicaciones,NOVABASE – NEOTALENT ESPAÑA.,Madrid,Contrato indefinido,Jornada completa,,,,,,Híbrido,2022-07-12
es,SERVICE DELIVERY ENGINEER - CLIENTE FINAL,Informática y telecomunicaciones,SEBASTIÁN CONSULTORES,Alcobendas,Contrato indefinido,Jornada completa,21000.0,27000.0,YEAR,EUR,GROSS,Híbrido,2022-07-12
es,QA Tester Automatizador Madrid o Málaga Hibrido,Informática y telecomunicaciones,Vipirsa,Madrid,Contrato indefinido,Jornada completa,27000.0,30000.0,YEAR,EUR,GROSS,Híbrido,2022-07-12
es,Recién Graduado/a en ADE Consultoría.,Informática y telecomunicaciones,MINSAIT (Indra Soluciones TI),Madrid,Contrato indefinido,Jornada completa,,,,,,Híbrido,2022-07-12
sg,DELIVERY CUM WAREHOUSE ASSISTANT,Information Technology,LEECO PTE. LTD.,Singapore,,,21600.0,25200.0,YEAR,SGD,,,2022-08-24
sg,"Developer Relations Engineer, APAC",Information Technology,Aptos,Singapore,,,36000.0,56700.0,YEAR,SGD,,,2022-08-24
es,QA Engineer,Informática y telecomunicaciones,Bodas.net,Sant Cugat del Vallès,Contrato formativo,Jornada completa,,,,,,Solo teletrabajo,2022-07-12
es,Administrador de Sistemas Wintel - 60% TELETRABAJO,Informática y telecomunicaciones,MODIS,Madrid,Contrato indefinido,Jornada completa,,,,,,Híbrido,2022-07-12
es,Soporte Técnico N1 ServiceDesk,Informática y telecomunicaciones,Grupo Seidor,Martorelles,Contrato indefinido,Jornada completa,,,,,,Presencial,2022-07-12
es,A/P .NET (Proyectos Industriales) - REMOTO (/),Informática y telecomunicaciones,BESIDE,Zaragoza,Contrato indefinido,Jornada completa,33000.0,42000.0,YEAR,EUR,GROSS,Solo teletrabajo,2022-07-12
es,DBA SQL JUNIOR,Informática y telecomunicaciones,FERCHAU SPAIN,Madrid,Contrato indefinido,Jornada completa,,,,,,Híbrido,2022-07-12
sg,"Managed Security Services (MSSP) Manager, APAC",Information Technology,Check Point Software Technologies Ltd.,Singapore,,,36000.0,96000.0,YEAR,SGD,,,2022-08-24
es,100% remote-Dynamics 365 Developer-International Company,Informática y telecomunicaciones,HAYS Working for your Tomorrow,Madrid,Contrato indefinido,Jornada completa,36000.0,40000.0,YEAR,EUR,GROSS,Solo teletrabajo,2022-07-12
sg,Database Administrator,Information Technology,ASTEK SINGAPORE INNOVATION TECHNOLOGY PTE. LTD.,Singapore,,,54000.0,72000.0,YEAR,SGD,,,2022-08-24
es,Analista Programador - 100% TELETRABAJO,Informática y telecomunicaciones,MODIS,Madrid,Contrato indefinido,Jornada completa,,,,,,Solo teletrabajo,2022-07-12
es,React Developer,Informática y telecomunicaciones,Q-TECH,Barcelona,Contrato indefinido,Jornada completa,39000.0,48000.0,YEAR,EUR,GROSS,Solo teletrabajo,2022-07-12
sg,"Project Specialist (Safety Operations), Trust and Safety",Information Technology,TIKTOK PTE. LTD.,Singapore,,,48000.0,96000.0,YEAR,SGD,,,2022-08-24
es,Técnico/a Soporte Microinformático y Audiovisual (6 meses),Informática y telecomunicaciones,TEMPOTEL ETT (GRUPO TELEFONICA),Madrid,Contrato de duración determinada,Jornada completa,21000.0,24000.0,YEAR,EUR,GROSS,Presencial,2022-07-12
es,Responsable de Informática,Informática y telecomunicaciones,AANPAK PEOPLE SOLUTIONS SL.,Granada,Contrato indefinido,Jornada completa,21000.0,33000.0,YEAR,EUR,GROSS,Presencial,2022-07-12
es,Bussines Intelligence: DATASTAGE,Informática y telecomunicaciones,Sopra Steria,Madrid,Contrato indefinido,Jornada completa,,,,,,Híbrido,2022-07-12
es,TECNICO  CAU,Informática y telecomunicaciones,EFEDOS CONSULTING EMPRESARIAL,Vitoria-Gasteiz,Contrato otros contratos,Jornada completa,,,,,,Presencial,2022-07-12
es,Programador .Net,Informática y telecomunicaciones,PSS,Madrid,Contrato indefinido,Jornada completa,,,,,,Híbrido,2022-07-12
es,Jefe de Proyecto IT,Informática y telecomunicaciones,Iaas 365 S.L,Sevilla,Contrato indefinido,Jornada completa,,,,,,Híbrido,2022-07-12
es,AUTOMATION TOOL DEVELOPER (INTERSHIP),Informática y telecomunicaciones,ZITRO,Sant Quirze del Vallès,Contrato formativo,Jornada indiferente,18000.0,24000.0,YEAR,EUR,GROSS,Solo teletrabajo,2022-07-11
sg,Senior Project Manager - Agile,Information Technology,TRINITY CONSULTING SERVICES PTE. LTD.,Singapore,,,162000.0,180000.0,YEAR,SGD,,,2022-08-24
sg,Backend Development Intern,Information Technology,Acronis,Singapore,,,,,YEAR,SGD,,,2022-08-24
sg,IT Security Officer,Information Technology,NTT Ltd,Singapore,,,72000.0,81120.0,YEAR,SGD,,,2022-08-24
sg,Creative Strategy Director,Information Technology,GCI HEALTH SINGAPORE PTE. LTD.,Singapore,,,156000.0,240000.0,YEAR,SGD,,,2022-08-24
sg,Finance and Operation Executive,Information Technology,BeMyGuest,Singapore,,,29400.0,36000.0,YEAR,SGD,,,2022-08-24
